auto_id,auto_brand,auto_model,auto_year,auto_value,id_cliente,city
2011Fi5412,Fiat,Strada Working Celeb.1.4 Fire Flex 8V CD,2011,35000,3070,BRAGANCA PAULISTA
2012Fi14988,Fiat,Strada Working Celeb.1.4 Fire Flex 8V CD,2012,30000,8714,BRAGANCA PAULISTA
2013Fi1077,Fiat,Strada Working Celeb.1.4 Fire Flex 8V CD,2013,35000,9432,BRAGANCA PAULISTA
2013Fi18110,Fiat,Strada Working Celeb.1.4 Fire Flex 8V CD,2013,35000,4121,BRASILIA
2013Fi20273,Fiat,Strada Working Celeb.1.4 Fire Flex 8V CD,2013,24000,1251,BRASILIA
2013Fi20451,Fiat,Strada Working Celeb.1.4 Fire Flex 8V CD,2013,35000,1681,BRASILIA
2014Fi15932,Fiat,Strada Working Celeb.1.4 Fire Flex 8V CD,2014,50000,1784,BRASILIA
2014Fi22816,Fiat,Strada Working Celeb.1.4 Fire Flex 8V CD,2014,40000,1994,BRASILIA
2015Fi9592,Fiat,Strada Working Celeb.1.4 Fire Flex 8V CD,2015,45000,2598,BRASILIA
2011Fi26991,Fiat,Strada Working Celeb.1.4 Fire Flex 8V CE,2011,25000,5015,BRASILIA
2015Fi17210,Fiat,Strada Working Celeb.1.4 Fire Flex 8V CE,2015,50000,5251,BRASILIA
2015Fi4867,Fiat,Strada Working HARD 1.4 Fire Flex 8V CD,2015,45000,6467,BRASILIA
2016Fi24052,Fiat,Strada Working HARD 1.4 Fire Flex 8V CD,2016,50000,7087,BRASILIA
2016Fi25828,Fiat,Strada Working HARD 1.4 Fire Flex 8V CD,2016,65000,8179,BRASILIA
2016Fi21003,Fiat,Strada Working HARD 1.4 Fire Flex 8V CE,2016,20000,9008,BRASILIA
2015Fi22114,Fiat,Strada Working HARD 1.4 Fire Flex 8V CS,2015,24800,10505,BRASILIA
1999Fi18767,Fiat,Strada/ Strada Working 1.5 mpi 8V CE,1999,12000,11440,BRASILIA
1999Fi23243,Fiat,Strada/ Strada Working 1.5 mpi 8V CE,1999,8000,12309,BRASILIA
1999Fi5613,Fiat,Strada/ Strada Working 1.5 mpi 8V CE,1999,12900,15972,BRASILIA
2000Fi28398,Fiat,Strada/ Strada Working 1.5 mpi 8V CE,2000,7000,16698,BRASILIA
2000Fi29392,Fiat,Strada/ Strada Working 1.5 mpi 8V CE,2000,14000,17421,BRASILIA
2000Fi31704,Fiat,Strada/ Strada Working 1.5 mpi 8V CE,2000,13000,18013,BRASILIA
2000Fi34326,Fiat,Strada/ Strada Working 1.5 mpi 8V CE,2000,12000,18340,BRASILIA
2001Fi19113,Fiat,Strada/ Strada Working 1.5 mpi 8V CE,2001,13000,20416,BRASILIA
2002Fi11028,Fiat,Strada/ Strada Working 1.5 mpi 8V CE,2002,15000,20945,BRASILIA
2002Fi2495,Fiat,Strada/ Strada Working 1.5 mpi 8V CE,2002,15000,34404,BRASILIA
2002Fi4587,Fiat,Strada/ Strada Working 1.5 mpi 8V CE,2002,12000,22504,BRUSQUE
2002Fi5139,Fiat,Strada/ Strada Working 1.5 mpi 8V CE,2002,15000,15624,BUENOPOLIS
2002Fi700,Fiat,Strada/ Strada Working 1.5 mpi 8V CE,2002,16000,1102,BURITI DOS LOPES
2000Fi5912,Fiat,Strada/ Strada Working 1.5 mpi 8V CS,2000,12000,34167,BUTIA
2001Fi16444,Fiat,Strada/ Strada Working 1.5 mpi 8V CS,2001,11000,1455,CABO FRIO
2001Fi27749,Fiat,Strada/ Strada Working 1.5 mpi 8V CS,2001,14000,8665,CABO FRIO
2001Fi30813,Fiat,Strada/ Strada Working 1.5 mpi 8V CS,2001,15000,13633,CABO FRIO
1998Ch27205,Chrysler,Stratus LE 2.0,1998,15000,14600,CACAPAVA
1998Ch28759,Chrysler,Stratus LE 2.0,1998,10000,19686,CACAPAVA DO SUL
1999Ch30978,Chrysler,Stratus LE 2.0,1999,9800,16743,CACHOEIRA DE MACACU
1997Ch14620,Chrysler,Stratus LX 2.5 Aut,1997,12500,3936,CACHOEIRA DO SUL
1997Ch29083,Chrysler,Stratus LX 2.5 Aut,1997,13000,2408,CACHOEIRAS DE MACACU
1998Ch1998,Chrysler,Stratus LX 2.5 Aut,1998,14000,9651,CACHOEIRAS DE MACACU
1998Ch28276,Chrysler,Stratus LX 2.5 Aut,1998,13500,6269,CACHOEIRINHA
2000Ch18907,Chrysler,Stratus LX 2.5 Aut,2000,18000,10642,CACHOEIRINHA
2000Ch20632,Chrysler,Stratus LX 2.5 Aut,2000,18000,14120,CACHOEIRINHA
2007To26121,Toyota,Supra,2007,37000,15308,CACHOEIRINHA
1996GM34371,GM - Chevrolet,Suprema CD 4.1 / 3.0,1996,16000,16628,CACHOEIRINHA
1995GM24704,GM - Chevrolet,Suprema GLS 2.2 / 2.0,1995,10000,7936,CACHOEIRO DE ITAPEMIRIM
2008Su23768,Suzuki,SX4 2.0 16V 145cv 4WD 5p Aut.,2008,10000,17460,CACONDE
2008Su6426,Suzuki,SX4 2.0 16V 145cv 4WD 5p Aut.,2008,18000,7021,CAICO
2009Su11423,Suzuki,SX4 2.0 16V 145cv 4WD 5p Aut.,2009,35000,19007,CAIEIRAS
2010Su25855,Suzuki,SX4 2.0 16V 145cv 4WD 5p Aut.,2010,6000,35502,CAMACAN
2012Su10830,Suzuki,SX4 2.0 16V 145cv 4WD 5p Aut.,2012,40000,1341,CAMACARI
2013Su24879,Suzuki,SX4 2.0 16V 145cv 4WD 5p Aut.,2013,7600,2132,CAMACARI
2008Su25357,Suzuki,SX4 2.0 16V 145cv 4WD 5p Mec.,2008,6000,3861,CAMPINA GRANDE
2008Su25629,Suzuki,SX4 2.0 16V 145cv 4WD 5p Mec.,2008,12000,6329,CAMPINA GRANDE
2008Su3539,Suzuki,SX4 2.0 16V 145cv 4WD 5p Mec.,2008,16000,23065,CAMPINA GRANDE
2009Su16032,Suzuki,SX4 2.0 16V 145cv 4WD 5p Mec.,2009,5800,7895,CAMPINAS
2010Su10838,Suzuki,SX4 2.0 16V 145cv 4WD 5p Mec.,2010,34000,8199,CAMPINAS
2010Su21748,Suzuki,SX4 2.0 16V 145cv 4WD 5p Mec.,2010,7000,10298,CAMPINAS
2011Su14472,Suzuki,SX4 2.0 16V 145cv 4WD 5p Mec.,2011,38000,17990,CAMPINAS
2013Su10620,Suzuki,SX4 2.0 16V 145cv 4WD 5p Mec.,2013,6000,19631,CAMPINAS
2016Su1405,Suzuki,SX4 S-CROSS GL 1.6 16V Mec.,2016,7000,22792,CAMPINAS
2016Su1079,Suzuki,SX4 S-CROSS GLX 1.6 16V Aut.,2016,7500,32631,CAMPINAS
2013SH11571,SHINERAY,SY1020 T 20 TRUCKS BAU,2013,15500,33549,CAMPINAS
2013SH22213,SHINERAY,SY1020 T 20 TRUCKS BAU,2013,25000,34231,CAMPINAS
2013SH6386,SHINERAY,SY1020 T 20 TRUCKS BAU,2013,7000,6209,CAMPO BELO
2014SH14505,SHINERAY,SY1020 T 20 TRUCKS BAU,2014,30000,6728,CAMPO BELO
2015SH22317,SHINERAY,SY1020 T 20 TRUCKS BAU,2015,10000,18080,CAMPO BOM
2015SH26005,SHINERAY,SY1020 T 20 TRUCKS BAU,2015,5990,2401,CAMPO GRANDE
2015SH3577,SHINERAY,SY1020 T 20 TRUCKS BAU,2015,35000,4092,CAMPO GRANDE
2015SH6308,SHINERAY,SY1020 T 20 TRUCKS BAU,2015,6000,4458,CAMPO GRANDE
2012SH10883,SHINERAY,SY1020 T 22 TRUCKS CD,2012,30000,5073,CAMPO GRANDE
2012SH4730,SHINERAY,SY1020 T 22 TRUCKS CD,2012,8000,5375,CAMPO GRANDE
2014SH19434,SHINERAY,SY1020 T 22 TRUCKS CD,2014,8000,7034,CAMPO GRANDE
2014SH33424,SHINERAY,SY1020 T 22 TRUCKS CD,2014,11800,10902,CAMPO GRANDE
2014SH34597,SHINERAY,SY1020 T 22 TRUCKS CD,2014,5700,11650,CAMPO GRANDE
2015SH4691,SHINERAY,SY1020 T 22 TRUCKS CD,2015,8000,11850,CAMPO GRANDE
2015SH8891,SHINERAY,SY1020 T 22 TRUCKS CD,2015,16000,19687,CAMPO GRANDE
2013SH12344,SHINERAY,SY1020 T20 TRUCKS,2013,10000,22812,CAMPO GRANDE
2013SH33615,SHINERAY,SY1020 T20 TRUCKS,2013,28000,4019,CAMPO LARGO
2015SH7892,SHINERAY,SY6370 A7 PVAN,2015,11800,13725,CAMPO LIMPO PAULISTA
2012SH33019,SHINERAY,SY6390 A9 CARGOV,2012,6500,35767,CAMPO LIMPO PAULISTA
2012SH14134,SHINERAY,SY6390 A9 PVANS,2012,35000,8073,CAMPO MOURAO
2012SH32509,SHINERAY,SY6390 A9 PVANS,2012,10000,17405,CAMPOS DOS GOYTACAZES
2012SH33518,SHINERAY,SY6390 A9 PVANS,2012,13000,19461,CAMPOS DOS GOYTACAZES
2012SH34162,SHINERAY,SY6390 A9 PVANS,2012,6000,33909,CAMPOS DOS GOYTACAZES
2012SH34256,SHINERAY,SY6390 A9 PVANS,2012,7000,11826,CANAPOLIS
2012SH34573,SHINERAY,SY6390 A9 PVANS,2012,5700,28091,CANAS
2012SH34868,SHINERAY,SY6390 A9 PVANS,2012,6000,22688,CANDEIAS
2011Re18371,Renault,SYMBOL CONNECTION Hi-Flex 1.6 8V 4p,2011,23000,9133,CANDELARIA
2011Re1908,Renault,SYMBOL CONNECTION Hi-Flex 1.6 8V 4p,2011,22306,12686,CANELA
2011Re22295,Renault,SYMBOL CONNECTION Hi-Flex 1.6 8V 4p,2011,18000,1393,CANOAS
2011Re27539,Renault,SYMBOL CONNECTION Hi-Flex 1.6 8V 4p,2011,16000,2113,CANOAS
2011Re7081,Renault,SYMBOL CONNECTION Hi-Flex 1.6 8V 4p,2011,20000,17199,CANOAS
2010Re4878,Renault,SYMBOL Expression Hi-Flex 1.6 16V 4p,2010,21500,8541,CARAPICUIBA
2011Re16713,Renault,SYMBOL Expression Hi-Flex 1.6 16V 4p,2011,24000,8615,CARAPICUIBA
2011Re27191,Renault,SYMBOL Expression Hi-Flex 1.6 16V 4p,2011,21000,11750,CARAPICUIBA
2011Re27218,Renault,SYMBOL Expression Hi-Flex 1.6 16V 4p,2011,28000,18279,CARATINGA
2011Re31871,Renault,SYMBOL Expression Hi-Flex 1.6 16V 4p,2011,20000,30523,CARIACICA
2012Re16028,Renault,SYMBOL Expression Hi-Flex 1.6 16V 4p,2012,25000,6909,CARMO DO RIO CLARO
2012Re24062,Renault,SYMBOL Expression Hi-Flex 1.6 16V 4p,2012,50000,4587,CARMO DO RIO VERDE
2012Re28211,Renault,SYMBOL Expression Hi-Flex 1.6 16V 4p,2012,25000,9655,CAROLINA
2012Re32961,Renault,SYMBOL Expression Hi-Flex 1.6 16V 4p,2012,25000,4935,CARUARU
2012Re6818,Renault,SYMBOL Expression Hi-Flex 1.6 16V 4p,2012,24000,4731,CASCAVEL
2010Re19268,Renault,SYMBOL Expression Hi-Flex 1.6 8V 4p,2010,26000,8168,CASCAVEL
2010Re33124,Renault,SYMBOL Expression Hi-Flex 1.6 8V 4p,2010,21000,16029,CASCAVEL
2010Re3563,Renault,SYMBOL Expression Hi-Flex 1.6 8V 4p,2010,20155,15537,CASCAVEL
2011Re13875,Renault,SYMBOL Expression Hi-Flex 1.6 8V 4p,2011,22000,1875,CASTRO
2009Re24214,Renault,SYMBOL Privilège Hi-Flex 1.6 16V 4p,2009,22000,16277,CASTRO
2010Re21757,Renault,SYMBOL Privilège Hi-Flex 1.6 16V 4p,2010,23000,8500,CATANDUVA
2010Re2218,Renault,SYMBOL Privilège Hi-Flex 1.6 16V 4p,2010,23000,16798,CATANDUVA
2010Re3842,Renault,SYMBOL Privilège Hi-Flex 1.6 16V 4p,2010,22000,2181,CAXIAS DO SUL
2010Re739,Renault,SYMBOL Privilège Hi-Flex 1.6 16V 4p,2010,23455,11290,CAXIAS DO SUL
2011Re14042,Renault,SYMBOL Privilège Hi-Flex 1.6 16V 4p,2011,22000,12926,CAXIAS DO SUL
2011Re5773,Renault,SYMBOL Privilège Hi-Flex 1.6 16V 4p,2011,25000,1534,CEILANDIA
2012Re27429,Renault,SYMBOL Privilège Hi-Flex 1.6 16V 4p,2012,25800,6377,CERQUEIRA CESAR
2012Re4263,Renault,SYMBOL Privilège Hi-Flex 1.6 16V 4p,2012,32000,14448,CERQUILHO
2012Re5181,Renault,SYMBOL Privilège Hi-Flex 1.6 16V 4p,2012,27000,30397,CERRITO
2013Re13884,Renault,SYMBOL Privilège Hi-Flex 1.6 16V 4p,2013,26770,15026,CESARIO LANGE
2013Re1439,Renault,SYMBOL Privilège Hi-Flex 1.6 16V 4p,2013,27000,8621,CHARQUEADAS
2013Re17224,Renault,SYMBOL Privilège Hi-Flex 1.6 16V 4p,2013,29689,22581,CHAVANTES
2013Re18668,Renault,SYMBOL Privilège Hi-Flex 1.6 16V 4p,2013,30000,10630,CHOPINZINHO
2013Re2224,Renault,SYMBOL Privilège Hi-Flex 1.6 16V 4p,2013,26144,34493,CHOROZINHO
2003Tr15283,Troller,T-4 4x4 2.8 TB Int. Cap. Rígida Diesel,2003,45000,15474,CIANORTE
2016JA18838,JAC,T5 1.5 JET Flex 16V 5p Mec.,2016,60000,29947,COLOMBO
2016JA6858,JAC,T5 1.5 JET Flex 16V 5p Mec.,2016,68155,18675,CONCEICAO DE IPANEMA
2015JA18871,JAC,T6 2.0 JET Flex 5p Mec.,2015,79999,4455,CONCEICAO DO COITE
1997Fo14319,Ford,Taurus L/LX 3.0 V6,1997,20000,11187,CONCORDIA
1995Fi7402,Fiat,Tempra 2.0 i.e 16V 2p e 4p,1995,9000,6730,CONSELHEIRO LAFAIETE
1996Fi23748,Fiat,Tempra 2.0 i.e 16V 2p e 4p,1996,6800,6268,CONTAGEM
1996Fi2640,Fiat,Tempra 2.0 i.e 16V 2p e 4p,1996,9000,10861,CONTAGEM
1996Fi31946,Fiat,Tempra 2.0 i.e 16V 2p e 4p,1996,7000,14988,CONTAGEM
1996Fi7972,Fiat,Tempra 2.0 i.e 16V 2p e 4p,1996,6000,13302,CORDEIROPOLIS
1996Fi9786,Fiat,Tempra 2.0 i.e 16V 2p e 4p,1996,8500,2588,CORIBE
1994Fi33468,Fiat,Tempra 2.0 i.e. 8V 2p e 4p,1994,6000,1505,CORONEL FABRICIANO
1995Fi10665,Fiat,Tempra 2.0 i.e. 8V 2p e 4p,1995,6643,15840,CORONEL FABRICIANO
1995Fi11435,Fiat,Tempra 2.0 i.e. 8V 2p e 4p,1995,7000,16218,COSMOPOLIS
1995Fi26598,Fiat,Tempra 2.0 i.e. 8V 2p e 4p,1995,6000,2338,COTIA
1995Fi30576,Fiat,Tempra 2.0 i.e. 8V 2p e 4p,1995,6564,19751,COTIA
1995Fi31412,Fiat,Tempra 2.0 i.e. 8V 2p e 4p,1995,10000,8716,CRAIBAS
1995Fi32030,Fiat,Tempra 2.0 i.e. 8V 2p e 4p,1995,6000,12901,CRICIUMA
1995Fi32198,Fiat,Tempra 2.0 i.e. 8V 2p e 4p,1995,8500,7033,CRICIÚMA
1995Fi8157,Fiat,Tempra 2.0 i.e. 8V 2p e 4p,1995,8000,21843,CRUZ
1995Fi8697,Fiat,Tempra 2.0 i.e. 8V 2p e 4p,1995,6617,3180,CRUZ MACHADO
1996Fi13556,Fiat,Tempra 2.0 i.e. 8V 2p e 4p,1996,6883,4286,CUBATAO
1996Fi15726,Fiat,Tempra 2.0 i.e. 8V 2p e 4p,1996,6000,13658,CUBATAO
1996Fi19428,Fiat,Tempra 2.0 i.e. 8V 2p e 4p,1996,7000,7256,CUIABA
1996Fi21988,Fiat,Tempra 2.0 i.e. 8V 2p e 4p,1996,6000,4014,CUIABA
1996Fi2361,Fiat,Tempra 2.0 i.e. 8V 2p e 4p,1996,15000,6161,CUIABA
1996Fi26898,Fiat,Tempra 2.0 i.e. 8V 2p e 4p,1996,7000,8217,CUIABA
1999Fi28854,Fiat,Tempra 2.0 mpi 16V,1999,9300,10323,CUIABA
1996Fi33605,Fiat,Tempra HLX 2.0 16V 4p,1996,7200,14588,CUIABA
1997Fi19587,Fiat,Tempra HLX 2.0 16V 4p,1997,10000,19539,CUIABA
1997Fi22499,Fiat,Tempra HLX 2.0 16V 4p,1997,8000,20163,CUIABA
1997Fi25562,Fiat,Tempra HLX 2.0 16V 4p,1997,8000,1153,CURITIBA
1997Fi32813,Fiat,Tempra HLX 2.0 16V 4p,1997,7971,1229,CURITIBA
1998Fi25580,Fiat,Tempra HLX 2.0 16V 4p,1998,7000,2612,CURITIBA
1998Fi6607,Fiat,Tempra HLX 2.0 16V 4p,1998,11000,4084,CURITIBA
1999Fi20284,Fiat,Tempra HLX 2.0 16V 4p,1999,10000,6704,CURITIBA
1999Fi22678,Fiat,Tempra HLX 2.0 16V 4p,1999,9059,7563,CURITIBA
1993Fi12177,Fiat,Tempra Ouro 16V 2p e 4p,1993,7000,7758,CURITIBA
1993Fi26363,Fiat,Tempra Ouro 16V 2p e 4p,1993,6000,8988,CURITIBA
1993Fi28225,Fiat,Tempra Ouro 16V 2p e 4p,1993,70000,10698,CURITIBA
1994Fi11947,Fiat,Tempra Ouro 16V 2p e 4p,1994,6896,11437,CURITIBA
1994Fi2141,Fiat,Tempra Ouro 16V 2p e 4p,1994,7000,11585,CURITIBA
1994Fi27812,Fiat,Tempra Ouro 16V 2p e 4p,1994,9000,12151,CURITIBA
1994Fi7721,Fiat,Tempra Ouro 16V 2p e 4p,1994,6000,13902,CURITIBA
1995Fi27049,Fiat,Tempra Ouro 16V 2p e 4p,1995,7000,14274,CURITIBA
1996Fi18470,Fiat,Tempra Ouro 16V 2p e 4p,1996,10000,17482,CURITIBA
1996Fi19670,Fiat,Tempra Ouro 16V 2p e 4p,1996,7500,19520,CURITIBA
1996Fi28480,Fiat,Tempra Ouro 16V 2p e 4p,1996,120000,28640,CURITIBA
1996Fi4692,Fiat,Tempra Ouro 16V 2p e 4p,1996,6000,28881,CURITIBA
1992Fi28859,Fiat,Tempra Ouro/Prata 2.0 2p e 4p,1992,20000,33225,CURITIBA
1993Fi19604,Fiat,Tempra Ouro/Prata 2.0 2p e 4p,1993,5600,14176,CURITIBA PR
1993Fi31964,Fiat,Tempra Ouro/Prata 2.0 2p e 4p,1993,7000,2211,CURIÚVA
1998Fi34160,Fiat,Tempra Stile 2.0 i.e. Turbo 4p,1998,6000,12662,DARIO MEIRA
1995Fi11436,Fiat,Tempra SW SLX 2.0 i.e.,1995,20000,1403,DELTA
1995Fi3609,Fiat,Tempra SW SLX 2.0 i.e.,1995,6500,15442,DESCALVADO
1995Fi5821,Fiat,Tempra SW SLX 2.0 i.e.,1995,7000,16188,DIADEMA
1997Fi28607,Fiat,Tempra SW SLX 2.0 i.e.,1997,15000,16044,DIAS D'AVILA
1997Fi30013,Fiat,Tempra SW SLX 2.0 i.e.,1997,23000,1722,DIVINOPOLIS DO TOCANTINS
1997Fi20726,Fiat,Tempra SX 2.0 16V 4p,1997,7000,5037,DOBRADA
1997Fi23795,Fiat,Tempra SX 2.0 16V 4p,1997,8000,12103,DOIS IRMAOS
1996Fi22599,Fiat,Tempra SX 2.0 i.e. 8V 4p,1996,6300,6345,DOIS IRMAOS DO BURITI
1996Fi35033,Fiat,Tempra SX 2.0 i.e. 8V 4p,1996,6500,18137,DOM ELISEU
1997Fi17596,Fiat,Tempra SX 2.0 i.e. 8V 4p,1997,7500,17352,DOURADOS
1997Fi23875,Fiat,Tempra SX 2.0 i.e. 8V 4p,1997,10000,12894,DUQUE DE CAXIAS
1997Fi2555,Fiat,Tempra SX 2.0 i.e. 8V 4p,1997,6000,16882,DUQUE DE CAXIAS
1997Fi29365,Fiat,Tempra SX 2.0 i.e. 8V 4p,1997,6800,18060,DUQUE DE CAXIAS
1997Fi32418,Fiat,Tempra SX 2.0 i.e. 8V 4p,1997,7000,33496,DUQUE DE CAXIAS
1997Fi5687,Fiat,Tempra SX 2.0 i.e. 8V 4p,1997,7200,34395,DUQUE DE CAXIAS
1998Fi10106,Fiat,Tempra SX 2.0 i.e. 8V 4p,1998,12000,1858,EMBU DAS ARTES
1998Fi16200,Fiat,Tempra SX 2.0 i.e. 8V 4p,1998,7000,3163,EMBU DAS ARTES
1999Fi28114,Fiat,Tempra SX 2.0 i.e. 8V 4p,1999,10000,4207,EMBU DAS ARTES
1999Fi2822,Fiat,Tempra SX 2.0 i.e. 8V 4p,1999,11000,7164,EMBU-GUACU
2005Hy31713,Hyundai,Terracan 2.9 CRDI 8V 163cv Diesel Aut.,2005,40228,21600,ENGENHEIRO CALDAS
2014CH34300,CHERY,Tiggo 2.0 16V  5p,2014,17000,22214,ESCADA
2009CH14245,CHERY,Tiggo 2.0 16V Mec. 5p,2009,29000,2271,ESTIVA GERBI
2010CH10858,CHERY,Tiggo 2.0 16V Mec. 5p,2010,29900,15944,EUSEBIO
2010CH13417,CHERY,Tiggo 2.0 16V Mec. 5p,2010,25000,17024,FAMA
2010CH15053,CHERY,Tiggo 2.0 16V Mec. 5p,2010,28000,2733,FAZENDA RIO GRANDE
2010CH6471,CHERY,Tiggo 2.0 16V Mec. 5p,2010,30000,5801,FAZENDA RIO GRANDE
2011CH10118,CHERY,Tiggo 2.0 16V Mec. 5p,2011,25000,6398,FAZENDA RIO GRANDE
2011CH15103,CHERY,Tiggo 2.0 16V Mec. 5p,2011,30000,10647,FAZENDA RIO GRANDE
2011CH17736,CHERY,Tiggo 2.0 16V Mec. 5p,2011,30000,10852,FAZENDA RIO GRANDE
2011CH18254,CHERY,Tiggo 2.0 16V Mec. 5p,2011,28000,14093,FAZENDA RIO GRANDE
2011CH24146,CHERY,Tiggo 2.0 16V Mec. 5p,2011,27000,11080,FERNANDOPOLIS
2011CH24731,CHERY,Tiggo 2.0 16V Mec. 5p,2011,28500,14735,FERNANDOPOLIS
2011CH25826,CHERY,Tiggo 2.0 16V Mec. 5p,2011,25000,6194,FLORIANOPOLIS
2011CH4156,CHERY,Tiggo 2.0 16V Mec. 5p,2011,30000,9142,FLORIANOPOLIS
2011CH9307,CHERY,Tiggo 2.0 16V Mec. 5p,2011,32000,25684,FLORIANOPOLIS
2012CH1826,CHERY,Tiggo 2.0 16V Mec. 5p,2012,37777,2841,FLORIANOPOLIS
2012CH21906,CHERY,Tiggo 2.0 16V Mec. 5p,2012,35000,13754,FORMOSA DO RIO PRETO
2012CH23446,CHERY,Tiggo 2.0 16V Mec. 5p,2012,30000,2851,FORQUILHINHA
2013CH25047,CHERY,Tiggo 2.0 16V Mec. 5p,2013,30000,2919,FORTALEZA
1998GM26509,GM - Chevrolet,Tigra 1.6 16V,1998,22000,4089,FORTALEZA
2010VW25753,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2010,120000,4272,FORTALEZA
2010VW8228,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2010,80000,5541,FORTALEZA
2010VW8289,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2010,60000,9516,FORTALEZA
2011VW15320,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2011,62000,17565,FORTALEZA
2011VW15325,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2011,62648,21807,FORTALEZA
2011VW21611,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2011,60000,11492,FOZ DO IGUACU
2011VW21980,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2011,20000,3408,FRANCA
2011VW31615,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2011,65000,25043,FRANCA
2011VW3528,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2011,61000,27717,FRANCA
2011VW4554,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2011,75000,30471,FRANCA
2011VW4989,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2011,60000,1874,FRANCISCO MORATO
2011VW7974,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2011,63000,10702,GARANHUNS
2012VW12818,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2012,62000,4197,GAÚCHA DO NORTE
2012VW13909,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2012,80000,16158,GIRUA
2013VW15289,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2013,90000,2032,GOIANIA
2014VW8963,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2014,98000,3174,GOIANIA
2016VW27993,VW - VolksWagen,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,2016,100000,3466,GOIANIA
2008Ni11217,Nissan,TIIDA S 1.8/1.8 Flex 16V  Mec.,2008,22000,5604,GOIANIA
2008Ni12434,Nissan,TIIDA S 1.8/1.8 Flex 16V  Mec.,2008,24000,9479,GOIANIA
2008Ni14187,Nissan,TIIDA S 1.8/1.8 Flex 16V  Mec.,2008,24000,11526,GOIANIA
2008Ni16297,Nissan,TIIDA S 1.8/1.8 Flex 16V  Mec.,2008,24000,16248,GOIANIA
2008Ni18121,Nissan,TIIDA S 1.8/1.8 Flex 16V  Mec.,2008,22000,26942,GOIANIA
2008Ni23671,Nissan,TIIDA S 1.8/1.8 Flex 16V  Mec.,2008,20000,33173,GOIANIA
2008Ni26042,Nissan,TIIDA S 1.8/1.8 Flex 16V  Mec.,2008,25000,17703,GOIANIA
2008Ni26733,Nissan,TIIDA S 1.8/1.8 Flex 16V  Mec.,2008,28700,7602,GRAMADO
2008Ni3711,Nissan,TIIDA S 1.8/1.8 Flex 16V  Mec.,2008,60000,27005,GRAVATA
2008Ni4764,Nissan,TIIDA S 1.8/1.8 Flex 16V  Mec.,2008,24000,18368,GRAVATAI
2008Ni9601,Nissan,TIIDA S 1.8/1.8 Flex 16V  Mec.,2008,24000,13915,GRAVATAL
2010Ni10064,Nissan,TIIDA S 1.8/1.8 Flex 16V  Mec.,2010,30000,1616,GUABIRUBA
2010Ni12061,Nissan,TIIDA S 1.8/1.8 Flex 16V  Mec.,2010,28000,12036,GUABIRUBA
2010Ni21434,Nissan,TIIDA S 1.8/1.8 Flex 16V  Mec.,2010,22000,18011,GUAIBA
2010Ni7668,Nissan,TIIDA S 1.8/1.8 Flex 16V  Mec.,2010,25000,9867,GUANAMBI
2011Ni16221,Nissan,TIIDA S 1.8/1.8 Flex 16V  Mec.,2011,30000,1107,GUAPIACU
2011Ni33490,Nissan,TIIDA S 1.8/1.8 Flex 16V 124cv Mec.,2011,26000,10560,GUARABIRA
2008Ni15224,Nissan,TIIDA S 1.8/1.8 Flex 16V Aut.,2008,27000,13680,GUARAMIRIM
2008Ni22059,Nissan,TIIDA S 1.8/1.8 Flex 16V Aut.,2008,25000,25162,GUARANIACU
2011Ni17789,Nissan,TIIDA Sedan 1.8 16V Flex Fuel 4p,2011,25000,8820,GUARANTA
2011Ni22779,Nissan,TIIDA Sedan 1.8 16V Flex Fuel 4p,2011,24600,6033,GUARAPUAVA
2011Ni31570,Nissan,TIIDA Sedan 1.8 16V Flex Fuel 4p,2011,25000,11716,GUARAPUAVA
2011Ni328,Nissan,TIIDA Sedan 1.8 16V Flex Fuel 4p,2011,23000,1467,GUARATINGUETA
2011Ni34151,Nissan,TIIDA Sedan 1.8 16V Flex Fuel 4p,2011,30000,15269,GUARIBA
2011Ni34523,Nissan,TIIDA Sedan 1.8 16V Flex Fuel 4p,2011,24000,1872,GUARULHOS
